Amount;Creation date;Closing date;Pipeline;Status;Customer;Country;Product;Sales person;Probability;Source;Expected amount;Color
12,627.666;01-10-2013 13:52:24;05-02-2013 13:52:24;STANDBY;STANDBY;Company 9;Japan;PRODUCT 7;Jerri Preble;61.028;Partner;770,646.015;YELLOW
8,923.004;01-08-2013 10:25:24;05-02-2013 10:25:24;ADVANCED;DEMO;Company 1;United Kingdom;PRODUCT 3;Julio Burdge;83.331;Customer;743,566.738;GREEN
10,091.852;01-22-2013 04:05:24;04-25-2013 04:05:24;EARLY;LOST;Company 6;Indonesia;PRODUCT 7;Nita Marling;55.385;Personal contact;558,938.979;YELLOW
8,069.578;01-23-2013 13:15:24;05-30-2013 13:15:24;STANDBY;VERBAL COMMITMENT;Company 6;Poland;PRODUCT 6;Nita Marling;53.294;Customer;430,062.347;YELLOW
11,163.079;01-21-2013 04:01:24;06-04-2013 04:01:24;STANDBY;VERBAL COMMITMENT;Company 4;Brazil;PRODUCT 3;Jamie Gilbeau;68.889;Customer;769,018.785;YELLOW
10,955.428;01-12-2013 02:54:24;05-20-2013 02:54:24;ADVANCED;VERBAL COMMITMENT;Company 5;India;PRODUCT 4;Nita Marling;16.757;Customer;183,576.052;RED
12,034.918;01-10-2013 08:04:24;04-20-2013 08:04:24;STANDBY;CONTACTED;Company 9;Sweden;PRODUCT 8;Jamie Gilbeau;15.002;Event;180,551.074;RED
9,403.977;01-04-2013 06:50:24;05-04-2013 06:50:24;EARLY;VERBAL COMMITMENT;Company 8;Russia;PRODUCT 10;Neva Hunger;12.022;Lead generation;113,050.079;RED
10,173.423;01-02-2013 04:17:24;05-01-2013 04:17:24;STANDBY;DEMO;Company 3;Russia;PRODUCT 3;Jerri Preble;56.534;Lead generation;575,141.211;YELLOW
8,897.526;01-02-2013 04:46:24;05-10-2013 04:46:24;ADVANCED;LOST;Company 3;Germany;PRODUCT 8;Julio Burdge;33.151;Customer;294,965.701;GREY
9,655.352;01-23-2013 21:14:24;05-29-2013 21:14:24;STANDBY;SHORT LISTED;Company 8;Indonesia;PRODUCT 3;Nita Marling;10.749;Website;103,783.346;RED
14,733.842;01-19-2013 00:51:24;05-05-2013 00:51:24;EARLY;QUALIFIED;Company 2;Canada;PRODUCT 6;Kathrine Janas;75.894;Reference;1,118,213.161;GREEN
13,518.118;01-16-2013 13:04:24;04-17-2013 13:04:24;ADVANCED;VERBAL COMMITMENT;Company 1;Brazil;PRODUCT 10;Roxie Foraker;48.614;Reference;657,164.259;GREY
13,944.462;01-14-2013 22:24:24;04-29-2013 22:24:24;EARLY;DEMO;Company 5;South Korea;PRODUCT 1;Jerri Preble;2.75;Customer;38,341.015;RED
13,621.45;01-22-2013 10:42:24;05-05-2013 10:42:24;EARLY;VERBAL COMMITMENT;Company 9;United Kingdom;PRODUCT 11;Nita Marling;38.182;Personal contact;520,094.649;GREY
12,474.712;01-23-2013 19:35:24;05-27-2013 19:35:24;EARLY;SHORT LISTED;Company 1;Turkey;PRODUCT 11;Kathrine Janas;77.176;Partner;962,751.502;GREEN
9,520.773;01-08-2013 00:34:24;04-29-2013 00:34:24;EARLY;DEMO;Company 2;Poland;PRODUCT 8;Roxie Foraker;82.123;Lead generation;781,878.307;GREEN
12,125.456;01-15-2013 10:41:24;05-26-2013 10:41:24;EARLY;DEMO;Company 7;Japan;PRODUCT 1;Roxie Foraker;16.94;Partner;205,403.752;RED
10,852.313;01-15-2013 09:04:24;05-02-2013 09:04:24;ADVANCED;LOST;Company 2;Russia;PRODUCT 5;Neva Hunger;99.39;Customer;1,078,616.199;GREEN
14,756.551;01-17-2013 07:25:24;05-13-2013 07:25:24;EARLY;QUALIFIED;Company 3;Norway;PRODUCT 1;Darryl Innes;16.601;Personal contact;244,976.953;RED
12,729.917;01-06-2013 11:34:24;04-09-2013 11:34:24;EARLY;WIN;Company 6;Norway;PRODUCT 8;Kathrine Janas;1.028;Lead generation;13,086.525;RED
8,252.028;01-26-2013 07:05:24;05-03-2013 07:05:24;EARLY;LOST;Company 1;United Kingdom;PRODUCT 1;Darryl Innes;89.145;Website;735,630.097;GREEN
10,653.59;02-17-2013 09:22:24;05-21-2013 09:22:24;EARLY;SHORT LISTED;Company 9;South Korea;PRODUCT 3;Jamie Gilbeau;10.123;Website;107,841.01;RED
14,746.994;02-01-2013 12:10:24;05-24-2013 12:10:24;STANDBY;STANDBY;Company 3;Italy;PRODUCT 6;Nita Marling;76.751;Personal contact;1,131,849.92;GREEN
9,429.752;02-21-2013 16:24:24;06-26-2013 16:24:24;EARLY;QUALIFIED;Company 2;France;PRODUCT 1;Roxie Foraker;75.892;Lead generation;715,640.466;GREEN
8,616.241;02-11-2013 12:55:24;06-10-2013 12:55:24;STANDBY;QUALIFIED;Company 2;Indonesia;PRODUCT 1;Jamie Gilbeau;80.702;Customer;695,347.489;GREEN
8,603.218;02-01-2013 11:06:24;06-11-2013 11:06:24;EARLY;CONTACTED;Company 8;Spain;PRODUCT 6;Julio Burdge;31.916;Personal contact;274,577.45;GREY
8,724.59;02-06-2013 03:25:24;05-25-2013 03:25:24;EARLY;LOST;Company 2;Netherlands;PRODUCT 3;Jamie Gilbeau;60.436;Website;527,277.11;YELLOW
9,900.888;02-18-2013 06:38:24;06-26-2013 06:38:24;EARLY;QUALIFIED;Company 7;India;PRODUCT 3;Julio Burdge;48.507;Lead generation;480,266.377;GREY
12,438.938;02-09-2013 04:48:24;06-05-2013 04:48:24;STANDBY;VERBAL COMMITMENT;Company 4;Australia;PRODUCT 8;Roxie Foraker;51.737;Personal contact;643,558.972;YELLOW
8,187.166;02-23-2013 13:00:24;06-14-2013 13:00:24;STANDBY;WIN;Company 2;United States;PRODUCT 5;Roxie Foraker;29.225;Lead generation;239,271.892;GREY
12,902.039;02-21-2013 02:04:24;05-30-2013 02:04:24;STANDBY;CONTACTED;Company 6;Saudi Arabia;PRODUCT 11;Darryl Innes;54.071;Event;697,621.663;YELLOW
11,431.088;02-04-2013 21:13:24;05-28-2013 21:13:24;STANDBY;CONTACTED;Company 5;Sweden;PRODUCT 7;Nita Marling;1.525;Reference;17,432.733;RED
12,067.99;02-13-2013 20:16:24;06-01-2013 20:16:24;STANDBY;CONTACTED;Company 1;Turkey;PRODUCT 7;Jerri Preble;37.05;Event;447,124.839;GREY
9,185.177;02-02-2013 08:49:24;05-20-2013 08:49:24;ADVANCED;QUALIFIED;Company 4;Australia;PRODUCT 11;Darryl Innes;51.553;Website;473,526.141;YELLOW
11,999.443;02-10-2013 19:41:24;05-29-2013 19:41:24;ADVANCED;DEMO;Company 7;South Korea;PRODUCT 7;Roxie Foraker;16.057;Personal contact;192,675.387;RED
12,076.01;02-08-2013 21:40:24;06-17-2013 21:40:24;EARLY;QUALIFIED;Company 6;Japan;PRODUCT 3;Darryl Innes;53.081;Personal contact;641,005.94;YELLOW
8,926.535;02-26-2013 21:54:24;07-06-2013 21:54:24;EARLY;CONTACTED;Company 8;Australia;PRODUCT 7;Kathrine Janas;46.989;Reference;419,452.055;GREY
11,806.51;02-11-2013 13:37:24;05-14-2013 13:37:24;ADVANCED;LOST;Company 1;Indonesia;PRODUCT 11;Neva Hunger;40.578;Personal contact;479,079.647;GREY
14,567.538;02-04-2013 21:20:24;05-29-2013 21:20:24;STANDBY;SHORT LISTED;Company 8;Brazil;PRODUCT 3;Neva Hunger;90.16;Event;1,313,411.024;GREEN
12,169.949;02-26-2013 22:25:24;05-30-2013 22:25:24;STANDBY;VERBAL COMMITMENT;Company 2;Norway;PRODUCT 11;Julio Burdge;76.427;Personal contact;930,107.258;GREEN
10,211.221;02-13-2013 23:23:24;05-25-2013 23:23:24;STANDBY;WIN;Company 8;India;PRODUCT 8;Roxie Foraker;93.331;Event;953,023.079;GREEN
8,575.68;02-05-2013 11:36:24;05-14-2013 11:36:24;ADVANCED;SHORT LISTED;Company 1;South Korea;PRODUCT 5;Nita Marling;62.28;Customer;534,097.124;YELLOW
12,060.942;02-20-2013 16:10:24;05-31-2013 16:10:24;EARLY;LOST;Company 1;Saudi Arabia;PRODUCT 1;Roxie Foraker;43.888;Partner;529,333.733;GREY
10,586.577;02-05-2013 00:41:24;06-07-2013 00:41:24;EARLY;DEMO;Company 8;Belgium;PRODUCT 8;Kathrine Janas;44.557;Customer;471,709.758;GREY
13,340.448;02-14-2013 11:46:24;06-17-2013 11:46:24;EARLY;QUALIFIED;Company 5;Australia;PRODUCT 6;Kathrine Janas;40.16;Website;535,749.108;GREY
12,968.204;02-01-2013 18:25:24;05-11-2013 18:25:24;EARLY;VERBAL COMMITMENT;Company 9;Belgium;PRODUCT 8;Neva Hunger;64.078;Event;830,972.507;YELLOW
9,661.399;02-14-2013 20:15:24;06-26-2013 20:15:24;STANDBY;STANDBY;Company 1;Saudi Arabia;PRODUCT 6;Nita Marling;31.872;Customer;307,925.075;GREY
9,749.692;02-22-2013 03:51:24;06-16-2013 03:51:24;EARLY;DEMO;Company 1;China;PRODUCT 11;Darryl Innes;99.842;Lead generation;973,425.824;GREEN
13,152.611;02-24-2013 08:36:24;06-06-2013 08:36:24;ADVANCED;LOST;Company 5;Canada;PRODUCT 10;Kathrine Janas;79.747;Partner;1,048,875.472;GREEN
12,796.342;02-27-2013 17:56:24;06-03-2013 17:56:24;STANDBY;WIN;Company 3;China;PRODUCT 10;Julio Burdge;56.948;Customer;728,720.02;YELLOW
9,851.015;02-01-2013 01:06:24;06-07-2013 01:06:24;ADVANCED;CONTACTED;Company 3;Italy;PRODUCT 10;Nita Marling;84.242;Event;829,864.833;GREEN
8,393.95;03-12-2013 00:56:24;06-23-2013 00:56:24;EARLY;VERBAL COMMITMENT;Company 6;Norway;PRODUCT 7;Jerri Preble;48.65;Lead generation;408,364.693;GREY
10,854.34;03-24-2013 13:01:24;07-11-2013 13:01:24;EARLY;QUALIFIED;Company 8;Mexico;PRODUCT 10;Nita Marling;33.428;Customer;362,833.96;GREY
9,344.838;03-18-2013 03:51:24;07-10-2013 03:51:24;EARLY;WIN;Company 5;Brazil;PRODUCT 5;Kathrine Janas;22.559;Customer;210,814.581;RED
11,735.507;03-01-2013 00:36:24;07-01-2013 00:36:24;STANDBY;SHORT LISTED;Company 3;Norway;PRODUCT 7;Jamie Gilbeau;20.009;Customer;234,813.096;RED
10,075.617;03-16-2013 22:48:24;07-27-2013 22:48:24;ADVANCED;WIN;Company 1;France;PRODUCT 2;Jerri Preble;80.983;Customer;815,952.536;GREEN
10,718.747;03-09-2013 12:36:24;07-11-2013 12:36:24;STANDBY;CONTACTED;Company 6;Russia;PRODUCT 8;Jamie Gilbeau;77.483;Website;830,521.776;GREEN
9,256.661;03-03-2013 05:04:24;07-10-2013 05:04:24;EARLY;CONTACTED;Company 1;France;PRODUCT 7;Neva Hunger;45.403;Lead generation;420,282.409;GREY
12,117.438;03-24-2013 15:29:24;07-23-2013 15:29:24;STANDBY;DEMO;Company 1;United States;PRODUCT 6;Jamie Gilbeau;85.443;Website;1,035,349.56;GREEN
12,433.304;03-26-2013 20:10:24;07-01-2013 20:10:24;STANDBY;VERBAL COMMITMENT;Company 3;Japan;PRODUCT 6;Kathrine Janas;15.101;Partner;187,759.881;RED
11,533.66;03-21-2013 20:54:24;06-26-2013 20:54:24;STANDBY;WIN;Company 9;Brazil;PRODUCT 10;Julio Burdge;94.017;Lead generation;1,084,357.399;GREEN
11,168.752;03-14-2013 16:27:24;06-14-2013 16:27:24;STANDBY;VERBAL COMMITMENT;Company 8;Russia;PRODUCT 10;Neva Hunger;69.918;Partner;780,893.021;YELLOW
8,319.466;03-08-2013 16:40:24;06-27-2013 16:40:24;STANDBY;SHORT LISTED;Company 6;Indonesia;PRODUCT 6;Jerri Preble;17.451;Partner;145,185.078;RED
12,198.715;03-01-2013 20:35:24;07-02-2013 20:35:24;EARLY;WIN;Company 3;United States;PRODUCT 3;Roxie Foraker;67.155;Event;819,199.231;YELLOW
13,799.875;03-05-2013 06:27:24;07-02-2013 06:27:24;ADVANCED;STANDBY;Company 2;Poland;PRODUCT 1;Neva Hunger;46.834;Website;646,304.589;GREY
8,097.76;03-10-2013 13:17:24;06-15-2013 13:17:24;EARLY;SHORT LISTED;Company 9;Norway;PRODUCT 1;Nita Marling;82.62;Reference;669,033.596;GREEN
9,757.583;03-09-2013 18:14:24;06-21-2013 18:14:24;STANDBY;CONTACTED;Company 6;Canada;PRODUCT 10;Darryl Innes;31.957;Personal contact;311,826.685;GREY
11,957.383;03-18-2013 05:26:24;07-20-2013 05:26:24;EARLY;WIN;Company 1;Mexico;PRODUCT 3;Roxie Foraker;45.809;Customer;547,757.404;GREY
14,679.391;03-12-2013 00:38:24;06-25-2013 00:38:24;ADVANCED;WIN;Company 5;United States;PRODUCT 5;Nita Marling;82.322;Customer;1,208,430.988;GREEN
12,575.791;03-04-2013 10:02:24;06-26-2013 10:02:24;EARLY;CONTACTED;Company 5;Sweden;PRODUCT 6;Jerri Preble;19.233;Event;241,867.349;RED
9,264.355;03-13-2013 20:42:24;06-22-2013 20:42:24;ADVANCED;STANDBY;Company 1;Switzerland;PRODUCT 8;Jamie Gilbeau;37.28;Customer;345,378.754;GREY
14,659.417;03-01-2013 15:01:24;07-01-2013 15:01:24;EARLY;STANDBY;Company 3;Poland;PRODUCT 5;Darryl Innes;71.878;Partner;1,053,692.454;YELLOW
11,693.653;03-08-2013 03:00:24;07-05-2013 03:00:24;STANDBY;VERBAL COMMITMENT;Company 8;Mexico;PRODUCT 4;Neva Hunger;55.326;Partner;646,959.294;YELLOW
13,536.142;03-27-2013 01:38:24;06-28-2013 01:38:24;ADVANCED;LOST;Company 5;Germany;PRODUCT 8;Jerri Preble;96.817;Partner;1,310,526.517;GREEN
12,162.169;03-05-2013 00:33:24;06-14-2013 00:33:24;EARLY;LOST;Company 5;France;PRODUCT 1;Jamie Gilbeau;72.514;Customer;881,923.806;YELLOW
12,880.243;03-13-2013 11:09:24;07-16-2013 11:09:24;EARLY;SHORT LISTED;Company 4;Japan;PRODUCT 3;Jamie Gilbeau;22.95;Event;295,602.68;RED
8,171.799;03-09-2013 16:40:24;07-14-2013 16:40:24;ADVANCED;SHORT LISTED;Company 6;Japan;PRODUCT 5;Nita Marling;80.031;Website;654,000.873;GREEN
11,949.052;03-04-2013 17:24:24;07-05-2013 17:24:24;ADVANCED;LOST;Company 8;Japan;PRODUCT 4;Darryl Innes;70.896;Lead generation;847,141.375;YELLOW
11,086.472;03-24-2013 14:55:24;08-03-2013 14:55:24;STANDBY;LOST;Company 3;United Kingdom;PRODUCT 2;Roxie Foraker;70.904;Website;786,073.978;YELLOW
14,831.345;03-27-2013 15:05:24;07-24-2013 15:05:24;EARLY;SHORT LISTED;Company 3;Turkey;PRODUCT 7;Roxie Foraker;3.017;Website;44,751.395;RED
13,448.896;03-21-2013 14:31:24;07-16-2013 14:31:24;EARLY;WIN;Company 4;Norway;PRODUCT 10;Nita Marling;5.842;Lead generation;78,564.395;RED
9,207.438;04-15-2013 10:04:24;07-31-2013 10:04:24;ADVANCED;VERBAL COMMITMENT;Company 6;United States;PRODUCT 10;Darryl Innes;17.589;Event;161,945.766;RED
11,559.015;04-04-2013 12:03:24;07-24-2013 12:03:24;ADVANCED;SHORT LISTED;Company 9;Saudi Arabia;PRODUCT 8;Jerri Preble;48.23;Event;557,487.661;GREY
9,121.009;04-27-2013 05:55:24;08-09-2013 05:55:24;ADVANCED;VERBAL COMMITMENT;Company 3;Brazil;PRODUCT 7;Jerri Preble;37.106;Reference;338,440.881;GREY
9,814.187;04-02-2013 04:45:24;07-12-2013 04:45:24;STANDBY;VERBAL COMMITMENT;Company 3;Mexico;PRODUCT 11;Kathrine Janas;18.256;Reference;179,165.996;RED
11,262.638;04-07-2013 20:28:24;08-09-2013 20:28:24;STANDBY;DEMO;Company 8;Brazil;PRODUCT 1;Nita Marling;40.735;Event;458,781.007;GREY
10,311.09;04-18-2013 11:30:24;08-10-2013 11:30:24;STANDBY;STANDBY;Company 2;United States;PRODUCT 8;Nita Marling;16.181;Personal contact;166,842.196;RED
8,265.064;04-16-2013 19:35:24;07-31-2013 19:35:24;EARLY;SHORT LISTED;Company 9;Mexico;PRODUCT 8;Jamie Gilbeau;90.903;Reference;751,315.705;GREEN
12,209.331;04-12-2013 12:17:24;08-14-2013 12:17:24;EARLY;SHORT LISTED;Company 1;Japan;PRODUCT 1;Neva Hunger;64.749;Customer;790,537.596;YELLOW
13,510.157;04-05-2013 07:30:24;08-09-2013 07:30:24;EARLY;STANDBY;Company 5;Sweden;PRODUCT 2;Jerri Preble;4.027;Lead generation;54,401.004;RED
10,356.783;04-25-2013 04:28:24;08-27-2013 04:28:24;EARLY;STANDBY;Company 2;Canada;PRODUCT 1;Darryl Innes;20.737;Customer;214,769.086;RED
9,947.622;04-11-2013 19:59:24;07-21-2013 19:59:24;STANDBY;QUALIFIED;Company 5;Spain;PRODUCT 2;Neva Hunger;15.387;Personal contact;153,061.754;RED
10,676.643;04-04-2013 13:44:24;07-16-2013 13:44:24;EARLY;VERBAL COMMITMENT;Company 3;India;PRODUCT 4;Neva Hunger;5.649;Partner;60,316.846;RED
8,425.404;04-25-2013 19:10:24;08-03-2013 19:10:24;EARLY;VERBAL COMMITMENT;Company 6;Belgium;PRODUCT 8;Kathrine Janas;88.137;Customer;742,586.742;GREEN
9,816.203;04-06-2013 21:32:24;07-19-2013 21:32:24;STANDBY;STANDBY;Company 8;Spain;PRODUCT 5;Jamie Gilbeau;5.547;Lead generation;54,448.52;RED
9,031.825;04-11-2013 04:24:24;07-14-2013 04:24:24;ADVANCED;LOST;Company 7;Japan;PRODUCT 8;Jerri Preble;16.457;Personal contact;148,632.542;RED
12,557.342;04-10-2013 07:49:24;07-10-2013 07:49:24;ADVANCED;VERBAL COMMITMENT;Company 9;South Korea;PRODUCT 7;Jerri Preble;90.021;Lead generation;1,130,420.319;GREEN
8,949.437;04-06-2013 17:29:24;07-15-2013 17:29:24;EARLY;CONTACTED;Company 9;Spain;PRODUCT 1;Jerri Preble;72.846;Event;651,933.177;YELLOW
13,488.735;04-17-2013 16:39:24;08-21-2013 16:39:24;ADVANCED;LOST;Company 3;Mexico;PRODUCT 3;Neva Hunger;0.306;Lead generation;4,132.604;RED
11,320.586;04-21-2013 22:25:24;08-12-2013 22:25:24;EARLY;SHORT LISTED;Company 6;Indonesia;PRODUCT 6;Roxie Foraker;49.559;Partner;561,036.707;GREY
9,439.787;04-17-2013 03:38:24;08-28-2013 03:38:24;EARLY;SHORT LISTED;Company 5;Australia;PRODUCT 1;Kathrine Janas;56.537;Personal contact;533,698.415;YELLOW
10,624.706;04-13-2013 15:47:24;08-09-2013 15:47:24;ADVANCED;VERBAL COMMITMENT;Company 2;Switzerland;PRODUCT 3;Jerri Preble;44.175;Customer;469,350.525;GREY
11,176.276;04-13-2013 04:29:24;07-24-2013 04:29:24;STANDBY;DEMO;Company 1;Italy;PRODUCT 8;Roxie Foraker;34.139;Event;381,543.345;GREY
14,067.326;04-05-2013 01:48:24;08-08-2013 01:48:24;ADVANCED;WIN;Company 5;Turkey;PRODUCT 2;Kathrine Janas;39.319;Customer;553,110.844;GREY
8,857.724;04-15-2013 23:08:24;07-28-2013 23:08:24;STANDBY;LOST;Company 4;Japan;PRODUCT 2;Nita Marling;59.365;Reference;525,835.347;YELLOW
11,480.794;04-13-2013 07:08:24;07-15-2013 07:08:24;STANDBY;DEMO;Company 2;Canada;PRODUCT 10;Jerri Preble;26.511;Lead generation;304,365.498;GREY
13,756.48;04-11-2013 09:05:24;08-07-2013 09:05:24;STANDBY;DEMO;Company 1;Canada;PRODUCT 1;Neva Hunger;73.972;Partner;1,017,597.035;YELLOW
9,236.723;04-14-2013 21:42:24;07-27-2013 21:42:24;ADVANCED;DEMO;Company 6;Norway;PRODUCT 4;Jamie Gilbeau;24.167;Partner;223,227.008;RED
11,738.525;04-13-2013 21:46:24;08-19-2013 21:46:24;STANDBY;WIN;Company 3;India;PRODUCT 1;Darryl Innes;19.039;Event;223,489.41;RED
12,670.158;04-19-2013 08:19:24;08-14-2013 08:19:24;STANDBY;SHORT LISTED;Company 3;Turkey;PRODUCT 8;Julio Burdge;39.735;Event;503,454.981;GREY
14,005.998;04-22-2013 15:51:24;08-01-2013 15:51:24;STANDBY;WIN;Company 6;Poland;PRODUCT 1;Roxie Foraker;87.92;Customer;1,231,405.281;GREEN
9,515.451;05-25-2013 19:26:24;09-04-2013 19:26:24;STANDBY;QUALIFIED;Company 4;South Korea;PRODUCT 8;Jamie Gilbeau;25.971;Personal contact;247,127.563;GREY
12,601.433;05-25-2013 11:06:24;09-24-2013 11:06:24;EARLY;SHORT LISTED;Company 3;Saudi Arabia;PRODUCT 10;Kathrine Janas;98.345;Lead generation;1,239,287.302;GREEN
13,853.873;05-07-2013 10:04:24;08-27-2013 10:04:24;EARLY;WIN;Company 1;Netherlands;PRODUCT 10;Neva Hunger;81.357;Customer;1,127,110.893;GREEN
12,173.723;05-15-2013 22:41:24;09-19-2013 22:41:24;STANDBY;CONTACTED;Company 1;United Kingdom;PRODUCT 8;Julio Burdge;33.658;Customer;409,742.601;GREY
13,072.922;05-21-2013 09:41:24;09-10-2013 09:41:24;EARLY;VERBAL COMMITMENT;Company 3;Saudi Arabia;PRODUCT 6;Jerri Preble;44.661;Event;583,855.31;GREY
8,505.799;05-15-2013 03:28:24;08-30-2013 03:28:24;ADVANCED;LOST;Company 5;United Kingdom;PRODUCT 7;Jerri Preble;3.195;Website;27,177.262;RED
10,337.373;05-16-2013 13:49:24;08-24-2013 13:49:24;EARLY;SHORT LISTED;Company 4;Netherlands;PRODUCT 2;Darryl Innes;33.637;Reference;347,720.406;GREY
8,304.029;05-26-2013 07:13:24;09-10-2013 07:13:24;EARLY;QUALIFIED;Company 3;India;PRODUCT 6;Roxie Foraker;71.805;Lead generation;596,271.486;YELLOW
12,072.029;05-03-2013 09:15:24;08-31-2013 09:15:24;STANDBY;LOST;Company 8;Sweden;PRODUCT 8;Nita Marling;77.862;Reference;939,956.329;GREEN
9,749.332;05-11-2013 12:10:24;09-18-2013 12:10:24;EARLY;QUALIFIED;Company 3;Spain;PRODUCT 4;Nita Marling;8.509;Personal contact;82,955.643;RED
12,956.196;05-11-2013 09:56:24;09-12-2013 09:56:24;EARLY;VERBAL COMMITMENT;Company 7;South Korea;PRODUCT 8;Neva Hunger;95.72;Personal contact;1,240,168.211;GREEN
10,310.017;05-22-2013 08:07:24;09-24-2013 08:07:24;STANDBY;CONTACTED;Company 3;Poland;PRODUCT 8;Roxie Foraker;4.301;Customer;44,343.365;RED
9,929.886;05-03-2013 10:15:24;09-04-2013 10:15:24;STANDBY;DEMO;Company 3;Sweden;PRODUCT 8;Neva Hunger;65.52;Partner;650,609.843;YELLOW
10,316.334;05-04-2013 22:54:24;08-14-2013 22:54:24;STANDBY;SHORT LISTED;Company 4;Japan;PRODUCT 11;Darryl Innes;9.091;Event;93,786.036;RED
13,711.722;05-20-2013 22:25:24;08-27-2013 22:25:24;EARLY;VERBAL COMMITMENT;Company 7;Brazil;PRODUCT 11;Jerri Preble;40.762;Website;558,911.596;GREY
8,796.752;05-08-2013 11:01:24;08-15-2013 11:01:24;ADVANCED;LOST;Company 6;United Kingdom;PRODUCT 1;Jamie Gilbeau;37.786;Website;332,390.192;GREY
12,328.575;05-04-2013 11:10:24;08-30-2013 11:10:24;ADVANCED;QUALIFIED;Company 3;Sweden;PRODUCT 1;Roxie Foraker;59.533;Partner;733,957.75;YELLOW
9,075.947;05-07-2013 17:44:24;08-19-2013 17:44:24;EARLY;STANDBY;Company 7;Canada;PRODUCT 10;Nita Marling;95.511;Partner;866,853.987;GREEN
9,156.916;05-18-2013 21:29:24;09-06-2013 21:29:24;STANDBY;WIN;Company 9;Saudi Arabia;PRODUCT 5;Julio Burdge;98.058;Event;897,909.975;GREEN
9,634.512;05-16-2013 14:00:24;08-17-2013 14:00:24;ADVANCED;SHORT LISTED;Company 8;India;PRODUCT 7;Roxie Foraker;71.978;Lead generation;693,469.062;YELLOW
12,975.884;05-04-2013 22:24:24;09-15-2013 22:24:24;EARLY;STANDBY;Company 8;Sweden;PRODUCT 10;Nita Marling;18.378;Lead generation;238,469.057;RED
11,730.39;05-23-2013 14:53:24;09-15-2013 14:53:24;ADVANCED;VERBAL COMMITMENT;Company 6;India;PRODUCT 8;Jamie Gilbeau;54.982;Website;644,961.886;YELLOW
11,532.075;05-02-2013 12:20:24;08-14-2013 12:20:24;STANDBY;LOST;Company 3;Brazil;PRODUCT 4;Roxie Foraker;60.175;Personal contact;693,948.088;YELLOW
12,282.022;05-05-2013 03:55:24;08-06-2013 03:55:24;STANDBY;VERBAL COMMITMENT;Company 4;Germany;PRODUCT 5;Neva Hunger;13.054;Customer;160,328.139;RED
9,116.05;05-08-2013 19:00:24;08-30-2013 19:00:24;ADVANCED;WIN;Company 3;Sweden;PRODUCT 5;Jamie Gilbeau;26.741;Personal contact;243,773.838;GREY
13,513.209;05-01-2013 19:25:24;08-22-2013 19:25:24;STANDBY;STANDBY;Company 5;Netherlands;PRODUCT 8;Jerri Preble;97.239;Event;1,314,014.977;GREEN
12,650.563;05-11-2013 21:14:24;09-13-2013 21:14:24;EARLY;VERBAL COMMITMENT;Company 5;South Korea;PRODUCT 10;Darryl Innes;15.078;Event;190,742.788;RED
10,859.705;04-30-2013 09:08:24;08-25-2013 09:08:24;EARLY;QUALIFIED;Company 2;Brazil;PRODUCT 4;Jerri Preble;12.028;Lead generation;130,620.079;RED
11,790.502;05-22-2013 16:50:24;09-09-2013 16:50:24;ADVANCED;QUALIFIED;Company 4;Mexico;PRODUCT 4;Roxie Foraker;40.147;Customer;473,354.641;GREY
11,637.512;05-21-2013 02:52:24;08-23-2013 02:52:24;STANDBY;SHORT LISTED;Company 7;South Korea;PRODUCT 4;Roxie Foraker;5.419;Reference;63,065.705;RED
12,534.558;06-06-2013 15:26:24;09-28-2013 15:26:24;ADVANCED;QUALIFIED;Company 9;Saudi Arabia;PRODUCT 2;Roxie Foraker;3.257;Event;40,818.795;RED
10,972.916;06-20-2013 00:48:24;10-04-2013 00:48:24;ADVANCED;DEMO;Company 4;China;PRODUCT 8;Darryl Innes;28.129;Personal contact;308,658.134;GREY
8,848.603;06-22-2013 22:08:24;11-01-2013 22:08:24;STANDBY;CONTACTED;Company 4;United Kingdom;PRODUCT 11;Neva Hunger;54.587;Website;483,014.61;YELLOW
12,494.215;06-14-2013 17:45:24;09-29-2013 17:45:24;EARLY;STANDBY;Company 3;United Kingdom;PRODUCT 4;Jerri Preble;11.938;Reference;149,161.973;RED
14,800.793;06-07-2013 18:08:24;10-12-2013 18:08:24;EARLY;STANDBY;Company 2;Brazil;PRODUCT 3;Jamie Gilbeau;99.859;Lead generation;1,477,993.4;GREEN
13,285.19;06-26-2013 17:50:24;09-27-2013 17:50:24;STANDBY;WIN;Company 5;Sweden;PRODUCT 6;Julio Burdge;17.181;Event;228,255.025;RED
13,708.391;06-24-2013 06:32:24;10-01-2013 06:32:24;EARLY;VERBAL COMMITMENT;Company 9;Sweden;PRODUCT 1;Neva Hunger;1.146;Event;15,708.162;RED
12,600.28;06-13-2013 02:08:24;10-10-2013 02:08:24;STANDBY;VERBAL COMMITMENT;Company 4;Mexico;PRODUCT 6;Kathrine Janas;99.373;Event;1,252,127.751;GREEN
9,796.299;06-01-2013 22:50:24;09-18-2013 22:50:24;EARLY;SHORT LISTED;Company 2;Italy;PRODUCT 8;Roxie Foraker;21.818;Personal contact;213,736.5;RED
12,841.482;06-22-2013 10:03:24;10-24-2013 10:03:24;EARLY;STANDBY;Company 3;India;PRODUCT 7;Darryl Innes;44.982;Personal contact;577,630.42;GREY
